Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,systemTime1Sec,ioWaitTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,networkBytesSent,networkBytesReceived,networkConnections,systemCalls,cacheMemoryUsedBytes,sharedMemoryUsedByes,swapMemoryUsedBytes,swapMemoryOutBytes,swapMemoryInBytes,ioReadBytes,ioWriteBytes
97.5,1345.487969,0.986262244,30.46016147,0.49751451,0,4.9,7260.424299,4431.605015,4270.734684,464,5.6,891152685,1.12613E+12,12,4270.734684,2989215744,27795456,0,0,0,0,86016
104.2,1222.978281,1.174900748,30.28732691,0.421529276,0.050224765,4.6,8730.857862,5779.076686,6232.355188,464,5.8,891162117,1.12613E+12,12,6232.355188,2947055616,27795456,0,0,0,0,86016
86,1312.400531,0.979906008,30.44065957,0.519547481,0,4.5,7978.670932,4767.779814,6154.335854,464,5.6,891163487,1.12613E+12,12,6154.335854,2937696256,27795456,0,0,0,0,94208
100.9,1243.733969,1.363905876,30.26467668,0.293831812,0.008771099,5.1,8252.726935,6807.249839,3656.451845,464,5.8,891170139,1.12613E+12,12,3656.451845,3099725824,27795456,0,0,0,0,94208
87.3,1380.549938,0.768813884,30.6301213,0.52034476,0.005401503,4.5,9906.716048,7022.853758,8056.161224,460,4.1,891171475,1.12613E+12,12,8056.161224,2860462080,27795456,0,0,0,0,94208
115.1,1201.201625,1.244326687,30.15651762,0.531487301,0.016160087,5,6864.086667,6552.556104,7677.477705,458,4.4,891183609,1.12613E+12,12,7677.477705,2907623424,27795456,0,0,0,0,94208
88.3,1262.516875,0.656207725,30.85932048,0.443324282,0,4.1,5836.737274,3234.950457,5229.251326,459,4.2,891184987,1.12613E+12,12,5229.251326,2877050880,27795456,0,0,0,0,94208
100,1312.151438,1.058299072,30.46223755,0.383700338,0.055324235,4.8,5913.08991,4889.234636,4080.430016,459,4.4,891196969,1.12613E+12,12,4080.430016,3147964416,27795456,0,0,0,0,94208
87.1,1300.796969,1.113358412,30.40961337,0.422680496,0,5.6,10352.43459,5695.214987,7734.153753,459,4,891197987,1.12613E+12,12,7734.153753,2786476032,27795456,0,0,0,0,94208
99,1293.734875,1.611159939,30.00620758,0.322670996,0,6.3,9732.591351,4439.25049,4758.628925,459,4.1,891202687,1.12613E+12,12,4758.628925,2861588480,27795456,0,0,0,0,94208
110.5,1279.038062,1.308219614,30.1592911,0.436804871,0.057069983,6.2,6723.063517,6161.802182,4819.340578,455,4.4,891203699,1.12613E+12,12,4819.340578,3147300864,27795456,0,0,0,0,94208
78.1,1316.963063,0.440441203,31.01784704,0.49257506,0,3.4,5470.099975,2884.080909,5547.4019,455,4,891213875,1.12613E+12,12,5547.4019,2814222336,27795456,0,0,0,0,94208
113.5,1253.633313,1.264082472,30.24807304,0.422559575,0.026971888,5.7,6125.675331,5374.957789,4613.811117,454,4.4,891219991,1.12613E+12,12,4613.811117,3147120640,27795456,0,0,0,0,94208
86.9,1277.905469,0.27596913,31.12584105,0.545419304,0,3.1,5214.51276,2796.19745,8137.61255,454,4,891230015,1.12613E+12,12,8137.61255,2813374464,27795456,0,0,0,0,94208
101.1,1305.362656,0.855202687,30.53935981,0.533603357,0.028746309,5.1,4204.327326,5361.006926,4481.010548,455,4.4,891234459,1.12613E+12,12,4481.010548,3139264512,27795456,0,0,0,0,94208
83.2,1312.460656,0.559768922,30.89348479,0.485973019,0.0053997,3.8,6446.882069,3738.212454,7747.129879,457,4,891243023,1.12613E+12,12,7747.129879,2812583936,27795456,0,0,0,0,94208
99,1262.3475,0.842077563,30.64592174,0.484633181,0.00219291,4.5,3820.049779,4025.306185,4093.944278,453,4.3,891243901,1.12613E+12,12,4093.944278,3044728832,27795456,0,0,0,0,102400
98.6,1223.617344,1.256645744,29.96280547,0.478618118,0.185765023,5.3,15114.49791,9303.112351,7449.833063,431,1.9,891246247,1.12613E+12,12,7449.833063,3020603392,27504640,0,0,0,0,102400
94.5,1223.983656,0.721751874,30.60695913,0.586760875,0,4.1,10502.47969,7637.250748,9608.299319,428,1.9,891272781,1.12613E+12,12,9608.299319,3018366976,27504640,0,0,0,0,102400
94.8,1237.359063,0.605291327,30.30239706,0.673746894,0.324263211,4.1,9695.650153,7087.853352,9983.884118,431,1.9,891298817,1.12613E+12,12,9983.884118,2774990848,27504640,0,0,0,0,102400
95.7,1224.339281,0.678545979,30.60044731,0.599492079,0.024155358,4.1,10654.70903,7622.113572,9696.839271,429,1.8,891319185,1.12613E+12,12,9696.839271,2754498560,27504640,0,0,0,0,102400
95.6,1220.858875,0.639775719,30.72001725,0.567890807,0,3.8,10022.7336,7184.357843,9283.217569,424,1.8,891339649,1.12613E+12,12,9283.217569,2722099200,27504640,0,0,0,0,102400
95.4,1219.491031,0.626404924,30.71717441,0.579738655,0,3.8,9870.633922,7055.939934,9075.333,424,1.8,891359315,1.12613E+12,12,9075.333,2722119680,27504640,0,0,0,0,102400
94.9,1230.682156,0.655681624,30.68546141,0.59428,0,3.9,9976.448092,7112.062349,9198.621095,424,1.8,891376339,1.12613E+12,12,9198.621095,2722140160,27504640,0,0,0,0,102400
94.5,1229.069375,0.639605423,30.71424804,0.569270806,0.002197957,3.8,9975.646639,7144.458511,9321.754497,424,1.8,891392955,1.12613E+12,12,9321.754497,2722160640,27504640,0,0,0,0,102400
94.2,1228.954188,0.651485908,30.69701095,0.568928465,0,3.8,10304.9636,6970.001856,8965.199884,423,1.8,891472901,1.12613E+12,12,8965.199884,2722185216,27504640,0,0,0,0,102400
94.3,1213.579563,0.657770828,30.70474224,0.585416037,0,3.9,10044.59905,7144.706732,9202.433138,424,1.8,891489801,1.12613E+12,12,9202.433138,2722172928,27504640,0,0,0,0,102400
94.3,1226.581,0.64691805,30.68365203,0.581129773,0,3.9,10023.06318,7248.552274,9343.470283,421,1.8,891507201,1.12613E+12,12,9343.470283,2722189312,27504640,0,0,0,0,102400
94,1217.690125,0.647036769,30.709084,0.587725065,0,3.9,9825.253342,7094.039246,9106.503331,421,1.8,891526765,1.12613E+12,12,9106.503331,2722213888,27504640,0,0,0,0,102400
93.9,1220.173188,0.639932814,30.71497752,0.569827815,0.003595128,3.8,9888.759544,7027.57679,8977.57431,421,1.8,891556731,1.12613E+12,12,8977.57431,2722295808,27504640,0,0,0,0,102400
93.9,1222.261281,0.632580154,30.7140648,0.560347818,0,3.8,9766.030708,7008.06879,9008.904496,421,1.8,891573653,1.12613E+12,12,9008.904496,2722316288,27504640,0,0,0,0,102400
93.9,1222.418656,0.633725814,30.71063936,0.576439864,0,3.8,9818.274647,6935.001214,8938.577289,421,1.8,891593325,1.12613E+12,12,8938.577289,2722344960,27504640,0,0,0,0,110592
93.9,1216.877188,0.650419826,30.6990971,0.578550232,0,3.9,10010.71576,7049.868155,9101.385718,421,1.8,891612889,1.12613E+12,12,9101.385718,2722365440,27504640,0,0,0,0,110592
93.9,1230.716187,0.648428022,30.70613373,0.573946425,0,3.9,10157.97547,7115.621288,9114.575917,417,1.8,891629811,1.12613E+12,12,9114.575917,2722385920,27504640,0,0,0,0,110592
93.9,1217.564875,0.60603439,30.7738115,0.557727301,0,3.2,9390.019799,6687.8969,8656.410779,415,1.8,891646409,1.12613E+12,12,8656.410779,2722402304,27504640,0,0,0,0,110592
68,1207.570781,0.001799161,31.99448737,0.003598323,0,0,398.1544202,252.4223459,144.6525774,415,1.8,891650235,1.12613E+12,12,144.6525774,2722402304,27504640,0,0,0,0,110592
68.8,1200.913,0.001798717,31.99197628,0.001798717,0.001798717,0,399.3151206,253.6190631,142.2784957,415,1.8,891653243,1.12613E+12,12,142.2784957,2722402304,27504640,0,0,0,0,110592
68.7,1200.859719,0.002177711,31.99274909,0.002177711,0,0,407.6674583,264.8096311,160.2795135,415,1.8,891654449,1.12613E+12,12,160.2795135,2722402304,27504640,0,0,0,0,110592
68.4,1210.972844,0.030527327,31.95133729,0.019752976,0,0.1,683.0938405,460.783069,418.4039559,413,1.8,891658047,1.12613E+12,12,418.4039559,2722406400,27504640,0,0,0,0,110592
81.1,1205.29375,0.059296378,31.84754578,0.073671258,0.00179686,0.7,1723.727751,1455.815933,1622.564536,425,1.8,891660661,1.12613E+12,12,1622.564536,2726256640,27504640,0,0,0,0,110592
90.2,1340.825594,1.694207585,29.74835648,0.142462475,0.379169356,5.9,4078.810241,5145.525418,4816.546688,421,2,891664993,1.12613E+12,12,4816.546688,2783178752,27566080,0,0,0,0,110592
104.7,1539.518594,1.916754454,29.88643943,0.164669627,0.010977975,6.8,2073.080819,3968.757561,3698.479814,421,2.1,891665871,1.12613E+12,12,3698.479814,2850443264,27566080,0,0,0,0,110592
89,1225.343875,0.748086669,31.08875563,0.059343414,0.084519407,2.4,1399.785249,3150.775609,1863.563018,422,2.1,891667175,1.12613E+12,13,1863.563018,2861543424,27566080,0,0,0,0,110592
68.4,1209.705813,0.002054425,31.99356061,0.00410885,0,0,453.8224837,296.2480858,130.4559878,422,2.1,891672143,1.12613E+12,13,130.4559878,2861543424,27566080,0,0,0,0,110592
86.4,1202.197094,0.004734364,31.98915262,0.002840619,0,0,446.9239888,297.4127646,156.3287088,419,2.1,891673743,1.12613E+12,13,156.3287088,2861547520,27566080,0,0,0,0,110592
69.9,1200.98275,0.008993773,31.94947946,0.032377583,0.007195018,0.1,555.095674,440.3351296,294.2762549,418,2.1,891675977,1.12613E+12,13,294.2762549,2861551616,27566080,0,0,0,0,118784
77.1,1200.997938,0.002198826,31.98631803,0.006596477,0,0,674.3798542,470.7685907,273.9736871,419,2.1,891682593,1.12613E+12,13,273.9736871,2861551616,27566080,0,0,0,0,118784
72.1,1221.202094,0.002194022,31.99103084,0.002194022,0,0,581.6351605,310.2346726,172.8889123,419,2.1,891723489,1.12613E+12,13,172.8889123,2861551616,27566080,0,0,0,0,118784
67.9,1221.110219,0.001799918,31.99354621,0.001799918,0,0,421.9008288,282.4071674,134.4538904,419,2.1,891724325,1.12613E+12,13,134.4538904,2861551616,27566080,0,0,0,0,118784
68.7,1201.009125,0.005402508,31.9918487,0.001800836,0,0,435.4421061,280.5702239,136.6834403,419,2.1,891725091,1.12613E+12,13,136.6834403,2861551616,27566080,0,0,0,0,118784
72.8,1200.90225,0.002184019,31.99369954,0.002184019,0,0,422.3893434,278.025664,120.1210646,419,2.1,891725899,1.12613E+12,13,120.1210646,2861551616,27566080,0,0,0,0,118784
70.8,1208.15725,0.007197683,31.98470348,0.005398262,0,0.1,515.7139814,394.4330241,223.8479389,420,2.1,891728149,1.12613E+12,13,223.8479389,2861551616,27566080,0,0,0,0,118784
86,1200.953625,0.003604278,31.98976674,0.001802139,0.001802139,0,519.5566306,324.0245653,165.4363465,420,2.1,891737979,1.12613E+12,13,165.4363465,2861563904,27566080,0,0,0,0,118784
68.7,1208.36775,0.004381555,31.99411119,0.006572332,0,0,469.4835681,318.100859,180.9582022,420,2.1,891738829,1.12613E+12,13,180.9582022,2861563904,27566080,0,0,0,0,118784
68.8,1227.585812,0.002196338,31.99405056,0,0,0,502.082787,343.7268424,193.0580795,419,2.1,891739595,1.12613E+12,12,193.0580795,2861563904,27566080,0,0,0,0,118784
83.6,1201.030094,0.00180353,31.99101409,0.00180353,0,0,493.6261448,327.8817433,168.2693435,419,2.1,891740403,1.12613E+12,12,168.2693435,2861563904,27566080,0,0,0,0,118784
68.9,1200.96875,0.001801018,31.99148479,0.003602036,0,0,501.763647,332.1077405,173.7982481,420,2.1,891741169,1.12613E+12,12,173.7982481,2861563904,27566080,0,0,0,0,118784
69.5,1200.85775,0.002191222,31.99403637,0.002191222,0,0,475.2761104,314.0021513,168.0667481,420,2.1,891741935,1.12613E+12,12,168.0667481,2861563904,27566080,0,0,0,0,118784
69.1,1200.894875,0.002199804,31.99395318,0.002199804,0,0,493.1961154,322.4913047,183.9036363,420,2.1,891742701,1.12613E+12,12,183.9036363,2861563904,27566080,0,0,0,0,118784
82.6,1201.021844,0.021601472,31.97017845,0.005400368,0,0.1,567.2186503,416.0083468,192.2531001,420,2.1,891743537,1.12613E+12,12,192.2531001,2861568000,27566080,0,0,0,0,126976
83.3,1201.075062,0.004390787,31.98688384,0.004390787,0,0,518.7714929,342.9204706,203.7325203,419,2.1,891745529,1.12613E+12,12,203.7325203,2861568000,27566080,0,0,0,0,126976
72,1200.984625,0.006590126,31.98847167,0.004393417,0,0,512.0527913,334.1193889,204.952919,418,2.1,891746361,1.12613E+12,12,204.952919,2861568000,27566080,0,0,0,0,126976
86.8,1201.080781,0.008956249,31.98634924,0.0035825,0,0,525.731842,357.5334776,218.5324863,417,2.1,891749671,1.12613E+12,12,218.5324863,2861568000,27566080,0,0,0,0,126976
68.8,1200.959094,0.007201982,31.98580057,0.003600991,0.001800495,0,570.5769886,372.3424463,234.24445,417,2.1,891756485,1.12613E+12,12,234.24445,2861568000,27566080,0,0,0,0,126976
69,1200.864625,0.004394395,31.98899995,0.004394395,0,0,509.3104051,338.8078709,203.4604983,417,2.1,891758687,1.12613E+12,12,203.4604983,2862436352,27566080,0,0,0,0,126976
73.9,1200.955375,0.004382697,31.98711487,0.004382697,0,0,559.889556,358.9428935,223.079283,417,2.1,891763919,1.12613E+12,12,223.079283,2862436352,27566080,0,0,0,0,126976
69,1200.979813,0.005401773,31.98569899,0.005401773,0,0.1,617.0625446,408.7341629,242.5396112,416,2.1,891782875,1.12613E+12,12,242.5396112,2862436352,27566080,0,0,0,0,126976
87.1,1200.943688,0.006559747,31.9918869,0.004373165,0,0,492.6370118,329.5179657,181.9236546,416,2.1,891789631,1.12613E+12,12,181.9236546,2862436352,27566080,0,0,0,0,126976
67.9,1200.968344,0.006584848,31.98699536,0.004389898,0,0,531.6167074,324.1940037,159.1338203,416,2.1,891797543,1.12613E+12,12,159.1338203,2862436352,27566080,0,0,0,0,126976
68.3,1201.111219,0.003586397,31.99245709,0.001793199,0,0,426.4226386,283.8633461,147.5802488,416,2.1,891799529,1.12613E+12,12,147.5802488,2862436352,27566080,0,0,0,0,126976
86.9,1200.885469,0.00360016,31.9928256,0.00180008,0,0,446.7799085,288.3728499,137.8861442,416,2.1,891800295,1.12613E+12,12,137.8861442,2862436352,27566080,0,0,0,0,126976
69.2,1200.875344,0.002201209,31.99017028,0.002201209,0,0,475.0209005,312.351556,171.4741805,412,2.1,891804001,1.12613E+12,12,171.4741805,2862436352,27566080,0,0,0,0,126976
72.3,1201.107469,0.006576562,31.98839719,0.002192187,0,0,549.581358,353.5998127,211.3268564,408,2.1,891812143,1.12613E+12,12,211.3268564,2862436352,27566080,0,0,0,0,126976
67.8,1200.994688,0.003616344,31.99379725,0.001808172,0,0,433.9613055,283.5213862,141.5798759,408,2.1,891813431,1.12613E+12,12,141.5798759,2862436352,27566080,0,0,0,0,126976
68.3,1201.011625,0.003599113,31.99071429,0.003599113,0,0,434.9527841,285.4096465,144.1444684,408,2.1,891814263,1.12613E+12,12,144.1444684,2862440448,27566080,0,0,0,0,135168
68.5,1200.903156,0.002194722,31.99027299,0.002194722,0.002194722,0,485.0336396,317.7957964,182.1619551,407,2.1,891817027,1.12613E+12,12,182.1619551,2862444544,27566080,0,0,0,0,135168
71.8,1217.394625,0.005404131,31.99065302,0.003602754,0,0.2,462.9538727,308.3957315,167.3479174,407,2.1,891819719,1.12613E+12,13,167.3479174,2862444544,27566080,0,0,0,0,135168
68.3,1200.982438,0.00205928,31.99297538,0.00205928,0,0,469.7217871,315.8935649,141.0606857,407,2.1,891823931,1.12613E+12,13,141.0606857,2862448640,27566080,0,0,0,0,135168
69,1200.896531,0.004695369,31.98673276,0.002817221,0,0,507.3815898,336.5640603,193.4492088,406,2.1,891826913,1.12613E+12,13,193.4492088,2862452736,27566080,0,0,0,0,135168
69.1,1201.156875,0.025181002,31.97087925,0.003597286,0,0.1,560.9967504,362.0668351,195.5124936,406,2.1,891828669,1.12613E+12,13,195.5124936,2862452736,27566080,0,0,0,0,135168
70.3,1201.067125,0.002193612,31.99163269,0.004387223,0,0,490.9302932,321.5834718,175.7082953,406,2.1,891836607,1.12613E+12,13,175.7082953,2862452736,27566080,0,0,0,0,135168
68.6,1201.090188,0.010989272,31.98317674,0.004395709,0,0.1,581.7720509,371.8769588,219.3458658,406,2.1,891841971,1.12613E+12,13,219.3458658,2862452736,27566080,0,0,0,0,135168
88,1201.027094,0.001802082,31.99236206,0.001802082,0,0,480.0746494,318.6081007,172.9998737,406,2.1,891842737,1.12613E+12,13,172.9998737,2862452736,27566080,0,0,0,0,135168
69.1,1201.132,0.007198489,31.98648412,0.003599244,0.001799622,0,499.0352226,328.9709293,187.8805526,406,2.1,891843503,1.12613E+12,13,187.8805526,2862452736,27566080,0,0,0,0,135168
69.4,1201.065188,0.002197773,31.99297768,0.004395545,0,0,472.3013604,310.9848417,177.7998141,406,2.1,891844269,1.12613E+12,13,177.7998141,2862452736,27566080,0,0,0,0,135168
72.9,1200.983906,0.004396057,31.99230163,0.004396057,0,0,491.4791236,328.8250308,188.8106293,406,2.1,891845077,1.12613E+12,13,188.8106293,2862452736,27566080,0,0,0,0,135168
70.5,1202.181781,0.005401886,31.98816771,0.003601257,0,0,521.8221786,341.3991893,183.3039951,406,2.1,891845945,1.12613E+12,13,183.3039951,2862452736,27566080,0,0,0,0,135168
87,1200.951625,0.004351562,31.99050663,0.004351562,0,0,498.253827,341.3800239,212.5737943,406,2.1,891846753,1.12613E+12,13,212.5737943,2862485504,27566080,0,0,0,0,135168
69.4,1201.077594,0.004394696,31.99119303,0.002197348,0,0,511.3229355,327.8443574,199.9586899,406,2.1,891849619,1.12613E+12,12,199.9586899,2862489600,27566080,0,0,0,0,143360
68.1,1201.138312,0.00179632,31.99425465,0.00179632,0,0,457.7023236,302.8595438,158.7946837,406,2.1,891854757,1.12613E+12,12,158.7946837,2862489600,27566080,0,0,0,0,143360
86.4,1201.137875,0.003602366,31.99080964,0.003602366,0,0,505.0516876,329.2562357,184.6212482,406,2.1,891855565,1.12613E+12,12,184.6212482,2862489600,27566080,0,0,0,0,143360
69.7,1201.102,0.002193473,31.99399866,0.004386946,0,0,472.9128007,310.3764439,174.1617643,406,2.1,891856331,1.12613E+12,12,174.1617643,2862489600,27566080,0,0,0,0,143360
75.4,1201.087062,0.010980128,31.98291668,0.004392051,0,0.1,499.5958215,339.9447612,198.3011107,406,2.1,891857097,1.12613E+12,12,198.3011107,2862489600,27566080,0,0,0,0,143360
67.8,1200.9195,0.009003978,31.97492716,0.012605569,0,0.1,602.7262965,412.3821987,327.024486,406,2.1,891857863,1.12613E+12,12,327.024486,2862489600,27566080,0,0,0,0,143360
68.2,1200.883312,0.004344857,31.98901272,0.004344857,0,0,494.2275311,311.3090338,204.6427843,406,2.1,891858629,1.12613E+12,12,204.6427843,2862489600,27566080,0,0,0,0,143360
72,1201.017313,0.002195107,31.99149352,0.002195107,0,0,469.3139368,302.4857834,183.0719473,406,2.1,891859437,1.12613E+12,12,183.0719473,2862489600,27566080,0,0,0,0,143360
85.2,1200.990813,0.001800563,31.99241171,0.003601127,0,0,460.5841352,301.4143246,169.0729097,406,2.1,891860203,1.12613E+12,12,169.0729097,2862489600,27566080,0,0,0,0,143360
70.2,1200.941531,0.003589528,31.99166942,0.001794764,0,0,506.4824186,329.3392056,186.2965097,406,2.1,891860969,1.12613E+12,12,186.2965097,2862489600,27566080,0,0,0,0,143360
70,1200.966188,0.002200156,31.9946633,0,0,0,474.1335402,313.5221786,186.3531826,405,2.1,891861735,1.12613E+12,12,186.3531826,2862489600,27566080,0,0,0,0,143360
69.3,1200.970094,0.002199079,31.99220295,0.002199079,0,0,477.8598914,320.8456427,184.0629218,405,2.1,891862585,1.12613E+12,12,184.0629218,2862489600,27566080,0,0,0,0,143360
67.9,1201.203156,0.023397918,31.97235446,0.00179984,0,0.1,529.5128734,348.0890201,194.022732,404,2.1,891863393,1.12613E+12,12,194.022732,2862489600,27566080,0,0,0,0,143360
68.1,1201.186125,0.007200834,31.98970569,0.001800209,0,0,511.7992868,335.9189128,176.6004574,404,2.1,891864225,1.12613E+12,12,176.6004574,2862489600,27566080,0,0,0,0,143360
67.5,1201.075469,0.002192178,31.99044912,0.002192178,0.002192178,0,496.3090304,325.7576057,182.6084021,405,2.1,891864991,1.12613E+12,12,182.6084021,2862489600,27566080,0,0,0,0,143360
67.9,1200.964625,0.003601152,31.99263636,0,0,0,479.6734763,314.3805892,165.2928871,405,2.1,891865757,1.12613E+12,12,165.2928871,2862493696,27566080,0,0,0,0,151552
68.4,1201.002875,0.009012041,31.97472014,0.009012041,0,0.1,612.8187626,435.1013215,355.795364,406,2.1,891866523,1.12613E+12,12,355.795364,2862493696,27566080,0,0,0,0,151552
68.3,1201.056406,0,31.99405317,0.002194079,0,0,487.0854343,312.656191,163.2394429,406,2.1,891867331,1.12613E+12,12,163.2394429,2862493696,27566080,0,0,0,0,151552
84.7,1201.062438,0.0021951,31.99138818,0.0021951,0,0,485.7756419,323.3382379,176.9250643,406,2.1,891868163,1.12613E+12,12,176.9250643,2862493696,27566080,0,0,0,0,151552
69.8,1201.158969,0.00360088,31.99201757,0.00360088,0,0,485.218568,316.5173442,174.2825877,406,2.1,891868929,1.12613E+12,12,174.2825877,2862493696,27566080,0,0,0,0,151552
71,1200.996062,0.003608031,31.99241447,0.005412047,0,0,443.0662566,286.8384968,137.4659966,406,2.1,891869695,1.12613E+12,12,137.4659966,2862493696,27566080,0,0,0,0,151552
69.5,1200.954563,0,31.9947077,0.002186177,0.002186177,0,417.7785201,276.3328359,136.6360937,406,2.1,891870461,1.12613E+12,12,136.6360937,2862493696,27566080,0,0,0,0,151552
69.5,1201.1475,0.005392864,31.99226591,0.001797621,0,0,440.2374514,307.2134767,183.1776084,405,2.1,891871455,1.12613E+12,12,183.1776084,2862559232,27566080,0,0,0,0,151552
81.3,1200.997,0.001797902,31.99366276,0.001797902,0,0,419.4504929,281.3716337,150.1248014,405,2.1,891872305,1.12613E+12,12,150.1248014,2862559232,27566080,0,0,0,0,151552
67.9,1200.951281,0.004358127,31.99301305,0.002179064,0,0,415.5474451,270.8576163,124.4245365,405,2.1,891873071,1.12613E+12,12,124.4245365,2862559232,27566080,0,0,0,0,151552
87.4,1201.027219,0.002190815,31.99247411,0.00438163,0,0,436.6294659,283.2724031,142.4029869,406,2.1,891873837,1.12613E+12,12,142.4029869,2862559232,27566080,0,0,0,0,151552
67.9,1201.178688,0.003602059,31.99168645,0.001801029,0,0,421.6209986,277.898847,134.3567983,406,2.1,891874603,1.12613E+12,12,134.3567983,2862559232,27566080,0,0,0,0,151552
68.1,1201.110781,0.003599053,31.99198419,0.001799527,0,0,417.1302697,272.4483297,120.3883306,406,2.1,891875411,1.12613E+12,12,120.3883306,2862559232,27566080,0,0,0,0,151552
